text,label,prediction,category
Oh!,5.666666666666667,0.8248982925000465,fairytales
"Where did not hear the youngest sister after, and when she stood at the open window at night and looked up through the dark blue water, she thought of the big city with all that noise and noise, and then she seemed to hear the church bells ringing down.",5.333333333333333,0.02872277105052734,fairytales
"The following year, the other sister was allowed to rise through the water and swim wherever she wanted.",5.0,0.3500261864216815,fairytales
"She dived up, just as the sun went down, and that sight she found was the most beautiful.",6.666666666666667,0.1154006868151311,fairytales
"The whole sky had looked like gold, she said, and the clouds, yes, her essence she couldn't describe enough!",8.0,0.6182532058249696,fairytales
"Red and violet they had sailed across her, but far faster than those, flew, like a long white veil, a bunch of wild swans across the water where the sun was standing;She swam towards it, but it sank and the rose -duty switched off on the sea surface and the clouds.",7.0,-0.22937413946868887,fairytales
"The following year, the third sister came up there, she was the boldest of them all, so she swam up a wide river that ran out into the sea.",5.0,-0.13053464751716357,fairytales
"Lovely green highs with vines she saw, castles and farms looked between magnificent forests;She heard where all the birds sang and the sun shone so warm that she often had to dive underwater to cool her burning face.",8.0,0.16249601702977315,fairytales
"In a small bay she met a whole bunch of little human children;Quite naked they ran and splashed in the water, she wanted to play with them, but they ran frightened their way, and there was a small black animal, it was a dog, but she had never seen a dog, it barked so terribly of her that she became anxious and searched out in the open lake, but never could forget the beautiful forests, the green talls and the beautiful children who could swim on the water, though they had no fishing hall.",5.333333333333333,-0.2959195229845548,fairytales
"The fourth sister was not so bold, she was in the middle of the wild sea, and told that it was just the most beautiful;One saw many miles around it, and the sky above stood like a big glass bell.",7.0,0.4728942402407992,fairytales
"She had seen ships, but far away, they looked like beach gulls, the funny dolphins had beaten bucket, and the large whale fish had sprayed water out of their nostrils, so it had looked like a hundred water jumps around.",7.333333333333333,-0.43211028871101065,fairytales
Now came the trip to the fifth sister;Her birthday was just in the winter and therefore she saw what the others hadn't seen the first time.,5.0,-0.056285405429997555,fairytales
"The lake was quite green out and around swam there big icebergs, each looked like a gem, she said, and was far greater than the church towers the people built.",6.0,0.5654411538653684,fairytales
In the marvelous figures they showed up and glittered as diamonds.,7.0,0.741024524931862,fairytales
"She had sat down on one of the biggest and all sailors crossed frightened by where she sat and let the wind fly with her long hair;But in the evening the sky was coated with clouds, the lightning and thundered, while the black lake lifted the large ice blocks high up and let them shine by the red lightning.",5.666666666666667,-0.2383337500930813,fairytales
"On all ships, the sails were taken in, there was an anxiety and horror, but she sat calm on her swimming iceberg and saw the blue lightning beam beat in the zigzag into the shining lake.",4.666666666666667,-0.18450764790793728,fairytales
"The first time one of the sisters came across the water, everyone was always delighted with the new and beautiful she saw, but when they were now, as adult girls, they were allowed to rise up when they wanted, it did not matter, they longed for the home, and after a month they said that down with them was the most beautiful, and there was so nice at home.",6.333333333333333,0.528028382068486,fairytales
"Many evening hours, the five sisters took each other in their arms and rose in a row above the water;Lovely voices they had, more beautiful than any human, and when it pulled up to a storm so they could think that ships had to leave, they swam in front of the ships and sang so nice about how beautiful it was on the sea, and asked the sailors, not be afraid to get there;But these couldn't understand the words, they thought it was the storm, nor did they get the tightness down there, for when the ship sank, the people drowned, and came only as died to the Castle of the Sea King.",3.666666666666667,0.08654908285431645,fairytales
"Thus, when the sisters in the evening, arm in the arm, rose high through the sea, then the little sister stood alone alone and looked after them, and it was as if she was crying, but the mermaid has no tears, and then she suffers much more.",2.666666666666667,-0.3879703200000832,fairytales
"""Alas, I was 15 years old though!""",3.333333333333333,-0.12720926508390096,fairytales
"She said, ""I know I will be right to love the world that above and the people who build and live up there!""",5.0,1.0726845030858896,fairytales
"Finally, she was then the 15 years.",5.333333333333333,0.05159439120763489,fairytales
"""Look now we've got you out of hand,"" said her grandmother, the old widowed queen.",5.0,-0.5436829284263777,fairytales
"""Come on, let me decorate you, like your other sisters!""",5.333333333333333,0.7131698372010558,fairytales
"And she put her a wreath of white lilies on her hair, but every leaf in the flower was half of a gem;And the old one had 8 large oysters squeezed by the princess's tail, to show her high stand.",6.0,0.1645028104215827,fairytales
"""It hurts so much!""",2.666666666666667,-0.7639834997021359,fairytales
said the little mermaid.,5.0,0.12497331866565457,fairytales
"""Yes you have to like something for the city!""",4.666666666666667,0.6980350422507617,fairytales
said the old one.,5.0,-0.32859064904434415,fairytales
"She would have liked to shake all this splendor and put the heavy wreath;Her red flowers in the garden dressed her much better, but she didn't dare to do it now.",4.0,-0.10993256234516399,fairytales
"""Goodbye"" she said, rising as easily and clearly as a bubble up through the water.",5.666666666666667,0.20536985922818568,fairytales
"The sun had just gone down as she lifted her head up over the sea, but all the clouds were still shining like roses and gold, and in the middle of the pale red air beamed the evening star so clearly and lovely, the air was mild and fresh and the ocean quiet.",7.0,0.45451248756185675,fairytales
"There was a large ship with three masts, a single sail was only up, for not a wind moved and around the rope and on the bars sat sailors.",5.333333333333333,-0.15174505962594462,fairytales
"There was music and singing, and everything like the evening was darker, a hundred variegated flashlights were lit;They looked as if the flags of all nations were waving in the air.",5.666666666666667,0.1554931133606816,fairytales
"The Little Mermaid swam straight to the cabin window, and every time the water lifted her up, she could look in of the mirror -clear windows where so many decorated people stood, but the most beautiful was the young prince with the big black eyes, he was not much over 16 years old, it was his birthday, and so all this city happened.",6.333333333333333,0.3015632213334449,fairytales
"The sailors danced on the deck, and as the young prince stepped out, over a hundred rockets rose up into the air, they shone like the clear day, so the little mermaid was quite frightened and appeared under the water, but she soon stuck her head back up, and then it was like all the stars of the sky fell to her.",6.666666666666667,-0.18867650490661583,fairytales
Never had she seen such fire.,6.666666666666667,-0.07134248709765176,fairytales
"Big sole spun around, magnificent firefish swung in the blue air, and everything shone back from the clear, quiet lake.",7.0,0.2336813185401146,fairytales
"On the ship itself was so bright that you could see every little rope, the people.",5.0,0.44135006213966327,fairytales
"Oh where the young prince was beautiful, and he pressed the people in his hand, laughed and smiled while the music sounded in the lovely night.",7.666666666666667,0.993611290112314,fairytales
"It became herring, but the little mermaid could not turn his eyes away from the ship and from the lovely prince.",6.666666666666667,0.005380106716221063,fairytales
"The variegated lamps were turned off, the rockets no longer rose, nor did none more cannon shots, but deep down the sea buzzing and humming what she was sitting in the water and rocking up and down so that she could look into the cabin;But the ship took stronger speed, one sail spread out after another, now the waves went stronger, big clouds pulled up, it was lightning far away.",3.666666666666667,-0.0811488908065417,fairytales
"Oh, that would be a terrible weather!",2.666666666666667,-0.9858311093808115,fairytales
"Therefore, the sailors took the sails in.",5.0,-0.02868183666542483,fairytales
"The large ship rocked in flying speed on the wild lake, the water rose, just like large black mountains that would overturn over the mast, but the ship dive, like a swan, down between the high waves and again lifted up the towering waters.",3.666666666666667,-0.2479139936050669,fairytales
"It seemed the little mermaid just was a funny speed, but the sailors did not seem, the ship was cracking and cracking, the thick planks abounded by the strong shocks the lake made against the ship, the mast cracked in the middle, just as it was a tube, and the ship was wandering on the side as the water penetrated into the room.",3.333333333333333,-0.5752407038126407,fairytales
"Now the Little Mermaid saw that they were in danger, she had to pay attention to beams and bits of the ship drifting on the water.",3.333333333333333,-0.6321718025200821,fairytales
"One moment it was so bolding dark that she couldn't see the least, but when it was lightening, it became so clear again that she knew them all on the ship;Each tumbled the best he could;She was especially looking for the young prince, and she saw him when the ship parted, sinking into the deep lake.",2.333333333333333,-0.4661523667466944,fairytales
"Immediately she was quite happy, because now he came down to her, but then she remembered that humans cannot live in the water and that he could not, without death, come down to her father's castle.",2.666666666666667,-0.20895509831908587,fairytales
"No die, he didn't have to;Therefore, she swam between beams and planks drifting on the lake, forgot clean that they could have crushed her, she dives deeply underwater and rose again high between the waves, and eventually came to the young prince, who could hardly swim anymore in the storming lake, his arms and legs began to become matte, the beautiful eyes closed,",3.666666666666667,-0.2299606203835902,fairytales
"She held his head up over the water, and then let the waves drive her with him wherever they wanted.",5.0,0.15851999141836748,fairytales
"In the morning, the evil weather was over;Of the ship was not a shavk to see, the sun rose so red and shiny from the water, it was as if the prince's cheeks got life thereby, but the eyes remained closed;The mermaid kissed his tall beautiful brow and stroked his wet hair back;She thought he looked like the marble support down in her little garden, she kissed him again, and wanted him to live.",6.333333333333333,0.1842950453753831,fairytales
"Now she saw in front of her the solid land, tall blue mountains, on whose top the white snow shone, which was the swans that lay;Down by the coast were lovely green forests, and in front was a church or a monastery, she didn't know it right, but a building was.",5.666666666666667,0.33984583041204675,fairytales
"Lemon and orange trees grew in the garden, and in front of the gate stood tall palm trees.",5.0,0.36739479009688275,fairytales
"The lake here made a small bay that was quiet but very deep, right to the rock where the white fine sand was flushed up, here she swam with the beautiful prince, put him in the sand, but especially made sure that the head was high in the warm sunshine.",6.333333333333333,0.356739968316165,fairytales
Now the bells rang in the large white building and many young girls came through the garden.,5.0,0.6085524299706159,fairytales
"As the Little Mermaid swam further out behind some tall stones, which rose out of the water, laid siblings on her hair and her chest so that no one could see her little face, and then she looked after who came to the poor prince.",4.666666666666667,-0.3928977208085608,fairytales
"It wasn't long before a young girl got there, she seemed to be quite frightened, but only for a moment, then she picked up more people, and the mermaid saw that the prince got life and that he smiled at all of them around, but out to her he did not smiled, he did not know that she had saved him, she felt so sad, and when he was led into the big building, she divered into the water and diving into the water and diving into the water, and in the water, she was sorting into the great building.searched home to his father's castle.",3.333333333333333,-0.18288441528535904,fairytales
"She had always been quiet and thoughtful, but now she became much more.",3.666666666666667,0.3074101865217895,fairytales
"The sisters asked her what she had seen it the first time up there, but she didn't tell anything.",4.666666666666667,-0.07716204595582722,fairytales
Many evening and morning she got up where she had left the prince.,4.666666666666667,0.06729995503665295,fairytales
"She saw where the fruits of the garden mature and were picked, she saw where the snow melted on the high mountains, but the prince she did not see, and so she always returned even more sadly.",3.0,-0.28369326017896795,fairytales
"There it was her only comfort to sit in her small garden and toss her arms around the beautiful marble support that looked like the prince, but her flowers did not fit, they grew, as in a wilderness, beyond the hallways and braided their long stems and leaves into the branches of the trees, so it was quite obscure.",3.666666666666667,0.18652219825303218,fairytales
"In the end, she could no longer hold it out, but said it to one of her sisters, and then immediately all the others were told, but none more than they and a few other mermaids who did not say it without their closest friends.",4.0,-0.35768089194719327,fairytales
"One of them knew the message who the prince was, she had also seen the city of the ship, knew where he was and where his kingdom was.",5.0,0.29973580308705927,fairytales
"""Come Little Sister!""",5.0,0.6622498133867489,fairytales
"said the other princesses, and with their arms around each other's shoulders, they rose in a long line of the sea in front of where they knew the Prince's Castle lay.",5.0,0.28535922371166705,fairytales
"This was erected by a pale yellow glistening stone, with large marble stairs, one went straight into the sea.",5.666666666666667,-0.006541504079172522,fairytales
"Formal gilded domes rose above the roof, and between the pillars walking around the whole building stood marble images that looked like alive.",6.666666666666667,0.5342442432530092,fairytales
"Through the clear glass in the tall windows, one looked into the most beautiful halls where costly silk curtains and blankets were hung, and all the walls decorated with large paintings that it was a pleasure to look at.",7.0,0.8494278904281979,fairytales
"In the middle of the largest hall splashing a large fountain, the rays stood high up against the glass dumple in the ceiling, through which the sun was shining on the water and on the lovely plants that grew in the large basin.",7.0,0.4940701248172112,fairytales
"Now she knew where he lived, and there she came many night and night on the water;She swam much closer to land than any of the others had dared, yes she went all the way up into the narrow canal, under the magnificent marblean that threw a long shade across the water.",5.666666666666667,-0.07845923277103149,fairytales
Here she sat watching the young prince who thought he was quite one in the clear moonlight.,5.0,0.7079165411367946,fairytales
"She saw him many evening sailing with music in her magnificent boat, where the flags waved;She looked forward between the green reeds, taking the wind in her long silver -white veil and someone saw it, they thought it was a swan who lifted the wings.",6.333333333333333,0.434627012453143,fairytales
"She heard many night when the fishermen were lying on the lake, that they told so much about the young prince, and it pleased her that she had saved his life when he half -dead drifted on the waves, and she thought about how firmly his head had rested on her chest, and how heartfelt she kissed him;He knew nothing at all, couldn't even dream of her.",5.666666666666667,0.09252288956929554,fairytales
"More and more she came to love the people, more and more she wanted to be able to rise between them;Their world thought she was far greater than hers;After all, they could fly across the sea on ships, rise on the high mountains high above the clouds, and the countries they owned, stretched, with forests and fields, longer than she could see.",6.0,0.5307854833699693,fairytales
"There was so much she wondered, but the sisters did not know to answer everything, which is why she asked the old grandmother and she knew well about the taller world, which she very really called the countries above the sea.",5.0,0.189312258772017,fairytales
"""When people don't drown,"" asked the Little Mermaid, ""can they always live, do they not die as we down here at sea?""",5.0,-0.26156425426173713,fairytales
"""Yes!""",5.666666666666667,1.241634477511379,fairytales
"said the old one, ""they must also die, and their lifetime is even shorter than ours.",4.0,-0.8405430496419783,fairytales
"We can be three hundred years, but when we end up being here, we only become foam on the water, do not even have a grave down here between our loved ones.",4.0,-0.17212058410706194,fairytales
"We have no immortal soul, we never get life anymore, we are like the green reed, it is once cut over, it cannot be green again!",3.0,-0.29624124241601085,fairytales
"Humans, on the other hand, have a soul who always lives, lives after the body has become earth;It rises through the clear air up to all the shiny stars!",6.666666666666667,0.6928426520136259,fairytales
"Like we dive out of the sea and see the lands of men, so they dive up to unknown lovely places, the ones we never see. """,6.0,0.1567827607517688,fairytales
"""Why did we get no immortal soul?""",4.333333333333333,-0.06206166560348326,fairytales
"said the little mermaid griefed, ""I would give all my three hundred years I have to live in, just one day to be a human and then take part in the heavenly world!""",3.666666666666667,-0.08498527807832867,fairytales
"""Don't go and think about that!""",4.333333333333333,-0.12380635678024193,fairytales
"said the old one, ""We are very happier and better than the people up there!""",6.666666666666667,0.6985480848935738,fairytales
"""So I have to die and float like foam on the lake, not hear the music of the waves, see the lovely flowers and the red sun!",3.333333333333333,-0.4762669798725689,fairytales
"I can do nothing at all to win an eternal soul! """,4.0,0.06517950730929026,fairytales
"- ""No!""",4.0,-0.01964306455530472,fairytales
"said the old one, ""Only when a human being got you so dear that you were more to him than Father and Mother; when he hung with you with all his thought and love, and let the priest put his right hand in your promise of allegiance here and for all eternity, then his soul flowed into your body and you also got part in the happiness of man.",5.333333333333333,0.5468990467680787,fairytales
He gave you soul and kept his own.,6.0,0.5316412511855652,fairytales
But it can never happen!,3.333333333333333,-0.25646319439102977,fairytales
"What is just nice here in the sea, your fishing tail, they find hideous up there on the ground, they do not understand better now, you have to have two clumsy supporters, which they call legs, to be beautiful! """,4.666666666666667,0.21536372397020404,fairytales
Then the Little Mermaid sighed and then sadly on his fishing tail.,3.0,-0.8608239136568375,fairytales
"""Let's be pleased,"" said the old one, ""jump and jump we will in the three hundred years we have to live in, that's a good time enough, since you can enjoy their grave.",7.0,0.516470416285341,fairytales
"Tonight we need Hofbal! """,6.333333333333333,0.24245414016054478,fairytales
It was also a splendor that you never see it on Earth.,7.0,0.5425560666968627,fairytales
Walls and ceiling in the large dance hall were of thick but clear glass.,5.333333333333333,0.56384610675072,fairytales
"Hundreds of colossal mussel shells, rosy and grass green, stood in rows on each side with a blue burning fire, which illuminated the whole hall and shone through the walls, so that the lake outside was quite illuminated;You could see all the countless fish, large and small, which swam towards the glass wall, on some shining the scales purple, on others they seemed silver and gold.",7.333333333333333,-0.007544836259809489,fairytales
"In the middle of the hall, a wide running stream flowed, and on this danced mermaids and mermaids to their own lovely song.",7.0,0.3056574029849541,fairytales
So beautiful voices do not have the people on earth.,7.666666666666667,0.03931151238416522,fairytales
"The Little Mermaid sang most beautifully of them all, and they clapped in her hands for her, and for a moment she felt joy in her heart, for she knew she had the most beautiful voice of everyone on earth and in the sea!",8.0,0.6519332006538577,fairytales
"But soon she came to think of the world above her again;She could not forget the beautiful prince and her grief of not owning, like him, an immortal soul.",4.0,0.051163389179283585,fairytales
"That's why she sneaked out of her father's castle, and while everything was singing and merree, she sat sadly in her little garden.",3.0,-0.42024965080488785,fairytales
"Then she heard Valdhorn blade down through the water, and she thought, ""Now he sails up there, him as I love more than Father and Mother, him as my thought hangs on and in whose hand I would put the happiness of my life.",5.333333333333333,0.3120034352997212,fairytales
Everything I will venture to win him and an immortal soul!,5.666666666666667,0.42553112406961857,fairytales
"While my sisters are dancing in there in my father's castle, I will go to the sea witch, her I have always been so anxious for, but she may advise and help! ”",5.0,0.27588510781157866,fairytales
Now the Little Mermaid went out of his garden towards the rushing malfunctions behind which the witch was living.,4.333333333333333,-0.6006816420997896,fairytales
"She had never gone that way before, no flowers grew, no seagrass, only the naked gray sandy bottom stretched towards the Malstrams, where the water, such as rushing mill wheels, swirled around and tore everything they grabbed, with them down into the deep;In the middle of these crushing swirls she had to walk, to enter the district of the sea witch, and here was a long way no other way than over warm bubbling quarries, it called the witch's peat bog.",3.666666666666667,-0.509823692149017,fairytales
Behind was her house in the middle of a strange forest.,4.333333333333333,-0.22102350447162417,fairytales
"All trees and shrubs were polyps, half animal and half plant, they looked like hundred -headed snakes that grew out of the ground;All the branches were long slimy arms, with fingers like supple worms, and LED for joints they moved from the root to the outermost point.",3.333333333333333,-0.4967320543350944,fairytales
"Everything they could grab in the sea, they twisted and never let go of.",4.0,-0.5755876977454656,fairytales
"The Little Mermaid was quite frightened standing there outside;Her heart knocked with anxiety, she had turned around, but then she thought of the prince and of the soul of man, and then she got courage.",4.0,-0.3267566657269299,fairytales
"She tied her long fluttering hair on her head so that the polyps should not grab her in it, both hands she put together over her chest, and then flew off as the fish can fly through the water, in between the hideous polyps that stretched their supple arms and fingers after her.",4.0,-0.46241535482222784,fairytales
"She saw where each of them had something it had grabbed, a hundred small arms held it, like strong iron bands.",5.0,-0.15846727816664846,fairytales
"People who had perished on the lake and sunk deep down there, like white leg rades in the arms of the polyps.",3.666666666666667,-1.1475273344520271,fairytales
"Ship rudder and chests they held on, skeletons of land animals and a little mermaid, which they had caught and strangled, it was almost the horrific.",2.666666666666667,-0.9832861843401562,fairytales
"Now she came to a large slimy place in the woods, where large, fat water snacks romped and showed their ugly white yellow bug.",3.0,-0.7847291375045964,fairytales
"In the middle of the square, a house of stranded people's white legs had been erected, sitting the sea witch and letting a scrub toad eat from his mouth, just as the people let a small canary eat sugar.",3.666666666666667,-0.29992622759398974,fairytales
"The hideous fat water snakes she called her little chickens and let them overturn on her large, spongy breast.",3.333333333333333,-0.6751376247382493,fairytales
"""I probably know what you want!""",4.666666666666667,0.5332790049474606,fairytales
"said the sea witch, “It's stupid done by you!",3.666666666666667,-0.6917008079502205,fairytales
"Still, you need to get your will, because it will bring you into misfortune, my lovely princess.",3.666666666666667,-0.3527258192645548,fairytales
"You want to get rid of your fishing tail and instead of having two pieces to walk on just like humans, for the young prince to be abandoned in you and you can get him and an immortal soul! """,5.0,-0.1511441477619324,fairytales
"At the same time, the witch laughed so loudly and terribly that the scrub thout and snogs fell on the ground and overturned there.",3.0,-0.33386913071297336,fairytales
"""You just come in time,"" the witch said, ""Tomorrow, when sun rises, I couldn't help you until again a year was over again.",6.0,0.009690825086936635,fairytales
"I have to make you a drink, with it, before the sun rises, swim to the land, put you on the shore there and drink it, then your tail is separated and sneezing in to what humans call lovely legs, but it hurts, it is like the sharp sword went through you.",3.0,-0.6567790297544087,fairytales
Everyone who sees you will say you are the nicest human child they have seen!,6.666666666666667,1.3813703104911608,fairytales
"You keep your floating gait, no dancer can hover like you, but every step you do is as if you were stepping on a sharp knife so your blood must flow.",3.666666666666667,-0.16937878328899492,fairytales
"Would you like all this, then I need to help you? ”",4.0,0.2697939031267313,fairytales
"""Yes!""",6.0,1.241634477511379,fairytales
"said the little mermaid with trembling voice, thinking of the prince and of winning an immortal soul.",5.333333333333333,-0.05295224654156078,fairytales
"""But keep in mind,"" said the witch, ""Once you've got a human figure, you can never become a mermaid again!",4.666666666666667,-0.20955570255653588,fairytales
"You can never descend through the water to your sisters and to your father's castle, and if you do not win the prince's love, so he forgets to you Father and Mother, hangs with you with his whole thought and lets the priest put your hands in each other so that you become husband and wife, you will get no immortal soul!",3.333333333333333,0.006839944251908535,fairytales
"The first morning after he is married to someone else, then your heart must burst and you become foam on the water. """,2.666666666666667,-0.2380316689495309,fairytales
"""I will!""",6.0,0.5992895845947066,fairytales
"said the little mermaid and was pale, like a death.",3.333333333333333,-0.9056882367393775,fairytales
"""But me you have to pay too!""",4.666666666666667,-0.16340939719684366,fairytales
"said the witch, ""and it's not a little what I demand.",4.333333333333333,0.011183003556797622,fairytales
"You have the most beautiful voice of all down here on the bottom of the sea, with it you probably think to enchant him, but that voice you have to give me.",3.333333333333333,0.5112685838307925,fairytales
The best you own I want for my costly drink!,4.666666666666667,0.32816175391366537,fairytales
"After all, I must give you my own blood that the drink can become sharp, like a two -edged sword! """,4.333333333333333,-0.2649651287656313,fairytales
"""But when you take my voice,"" said the Little Mermaid, ""What do I keep back then?""",5.0,-0.14176089462818223,fairytales
"""Your lovely figure,"" said the witch, ""Your hovering walk and your talking eyes, with them you can probably pray a human heart.",6.0,0.5264418518975594,fairytales
"Well, have you lost the courage!",4.666666666666667,-0.36740442029787224,fairytales
"Reach your little tongue and I cut it off, in payment and you have to get the powerful drink! """,3.666666666666667,-0.19303259230067554,fairytales
"""That's happening!""",5.333333333333333,0.12754745522308875,fairytales
"said The Little Mermaid, and the witch put his kettle on, to cook the wizardry.",5.0,0.04535091543015763,fairytales
"""Cleanliness is a good thing!""",5.666666666666667,0.9969241864544139,fairytales
"she said, scolding the kettle with the snogs, which she tied in the knot;Now she scratched herself in the chest and let her black blood drip down there, the steam made the most wonderful figures, so one had to be anxious and scared.",3.0,-0.7330109770108135,fairytales
"Every moment the witch came new things in the kettle, and when it was quite cooked, it was as when the crocodile is crying.",3.666666666666667,-0.8112052921535167,fairytales
"Eventually the drink was done, it looked like the clearest water!",5.666666666666667,0.4537725436349462,fairytales
"""There you have it!""",5.333333333333333,0.4664938102308174,fairytales
"said the witch, cutting the tongue of the little mermaid, who was now mute, could neither sing nor speak.",3.666666666666667,-0.9567687583117492,fairytales
"""If the polyps were to grab you when you go back through my forest,"" said the witch, ""then throw only a single drop of this drink on them, then their arms and fingers jump into a thousand pieces!""",4.666666666666667,-0.2210985885314953,fairytales
"But the little mermaid did not have to, the polyps withdrew frightened for her when they saw the shiny drink that glowed in her hand, just as it was a sparkling star.",6.0,-0.15766994469899515,fairytales
"Thus, she soon came through the forest, the marsh and the rushing malfunctions.",5.0,-0.6589834837937991,fairytales
"She could see her father's castle;The blaze were off in the large dance hall;They were all asleep in there, but she did not dare to seek them, now that she was mute and would forever go away from them.",3.333333333333333,-0.36674348829138625,fairytales
It was what her heart should be broken by grief.,1.666666666666667,-1.0695249982826884,fairytales
"She sneaked into the garden, took one flower of each of her sisters' flower beds, threw her finger a thousand kisses towards the castle and rose through the dark blue lake.",5.0,0.21167419355532674,fairytales
The sun had not yet emerged when she saw the Prince's castle and climbed the magnificent marble staircase.,5.666666666666667,0.3837549619296333,fairytales
The moon shone nicely clearly.,6.666666666666667,0.7099706776025105,fairytales
"The Little Mermaid drank the burning sharp drink, and it was that went a double -edged sword through her fine body, she thereby fainted and lay, like dead.",2.333333333333333,-0.8842097726772553,fairytales
"As the sun was shining across the lake, she woke up, and she felt a stinging pain, but right before her stood the lovely young prince he attached her coal -black eyes to her, so she hit her down and saw that her fishing tail was gone and that she had the nicest little white legs some little girl could have, but she was quite naked, so she wrapped herself into her big, long hair.",5.0,-0.4110366482599778,fairytales
"The prince asked who she was and how she had come here, and she looked mildly and yet so sad at him with her dark blue eyes, she could not.",4.0,-0.28512428645077276,fairytales
Then he took her by the hand and led her into the castle.,5.333333333333333,0.38605654415898916,fairytales
